FlowSQLId,FlowId,DatabaseTypeId,MinVersion,MaxVersion,SQLText,SSIS_SQLText
55,55,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_script_atao]
           ([script_id]
           ,[version]
           ,[category]
           ,[client_id]
           ,[postingdestination_id]
           ,[jobcodes]
           ,[scriptsupertype]
           ,[status]
           ,[datachannel]
           ,[interviewscore]
           ,[source_script_id]
           ,[istemplate]
           ,[passingscore]
           ,[redscore]
           ,[yellowscore]
           ,[greenscore]
           ,[guuid]
           ,[datecreated]
           ,[createdby]
           ,[datelastmodified]
           ,[lastmodifiedby]
           ,[datachannel_id]
           ,[iscompositechild]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT
		script_id
		,version
		,category
		,client_id
		,postingdestination_id
		,jobcodes
		,scriptsupertype
		,status
		,datachannel
		,interviewscore
		,source_script_id
		,istemplate
		,passingscore
		,redscore
		,yellowscore
		,greenscore
		,guuid
		,datecreated
		,createdby
		,datelastmodified
		,lastmodifiedby
		,datachannel_id
		,iscompositechild
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT
			script_id
			,version
			,category
			,client_id
			,postingdestination_id
			,jobcodes
			,scriptsupertype
			,status
			,datachannel
			,interviewscore
			,source_script_id
			,istemplate
			,passingscore
			,redscore
			,yellowscore
			,greenscore
			,guuid
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,createdby
			,TO_CHAR(datelastmodified,''YYYY-MM-DD HH24:MI:SS'') AS datelastmodified
			,lastmodifiedby
			,datachannel_id
			,iscompositechild
		FROM script_atao
		WHERE 
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		script_id, 
				version, 
				category, 
				client_id, 
				postingdestination_id, 
				jobcodes, 
				scriptsupertype, 
				status, 
				datachannel, 
				interviewscore, 
				source_script_id, 
				istemplate, 
				passingscore, 
				redscore, 
				yellowscore, 
				greenscore, 
				guuid, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated,  
				createdby, 
				CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,
				lastmodifiedby, 
				datachannel_id, 
				iscompositechild, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM script_atao 
	 WHERE (datelastmodified >= <FROMDATE_Q>) "
56,56,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_Script_Question_aTao]
           ([Script_Question_Id]
           ,[Version]
           ,[Script_Id]
           ,[Question_Id]
           ,[IsOptional]
           ,[KnockoutReason]
           ,[ShowOptional]
           ,[DisplayHistory]
           ,[OrderBy]
           ,[DateCreated]
           ,[CreatedBy]
           ,[DateLastModified]
           ,[LastModifiedBy]
           ,[LogicExpression]
           ,[RequireAllStates]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT SCRIPT_QUESTION_ID
		,VERSION
		,SCRIPT_ID
		,QUESTION_ID
		,ISOPTIONAL
		,KNOCKOUTREASON
		,SHOWOPTIONAL
		,DISPLAYHISTORY
		,ORDERBY
		,DATECREATED
		,CREATEDBY
		,DATELASTMODIFIED
		,LASTMODIFIEDBY
		,LOGICEXPRESSION
		,REQUIREALLSTATES
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT SCRIPT_QUESTION_ID
			,VERSION
			,SCRIPT_ID
			,QUESTION_ID
			,ISOPTIONAL
			,KNOCKOUTREASON
			,SHOWOPTIONAL
			,DISPLAYHISTORY
			,ORDERBY
			,TO_CHAR(DATECREATED,''YYYY-MM-DD HH24:MI:SS'') AS DATECREATED
			,CREATEDBY
			,TO_CHAR(DATELASTMODIFIED,''YYYY-MM-DD HH24:MI:SS'') AS DATELASTMODIFIED
			,LASTMODIFIEDBY
			,LOGICEXPRESSION
			,REQUIREALLSTATES
		FROM SCRIPT_QUESTION_ATAO
		WHERE 
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		script_question_id, 
				version, 
				script_id, 
				question_id, 
				isoptional, 
				knockoutreason, 
				showoptional, 
				displayhistory, 
				orderby, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated,  
				createdby, 
				CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,
				lastmodifiedby, 
				logicexpression, 
				requireallstates, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM script_question_atao 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
57,57,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_Script_Response_aTao]
           ([ScriptResponse_Id]
           ,[Version]
           ,[Script_Id]
           ,[Response_Id]
           ,[ConditionalAnswerValue]
           ,[ResponseScore]
           ,[MarginalPoints]
           ,[IsFail]
           ,[IsFlag]
           ,[Position_Id]
           ,[DateCreated]
           ,[CreatedBy]
           ,[DateLastModified]
           ,[LastModifiedBy]
           ,[Guuid]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT
		scriptresponse_id
		,version
		,script_id
		,response_id
		,conditionalanswervalue
		,responsescore
		,marginalpoints
		,isfail
		,isflag
		,position_id
		,datecreated
		,createdby
		,datelastmodified
		,lastmodifiedby
		,guuid
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT
			scriptresponse_id
			,version
			,script_id
			,response_id
			,conditionalanswervalue
			,responsescore
			,marginalpoints
			,isfail
			,isflag
			,position_id
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,createdby
			,TO_CHAR(datelastmodified,''YYYY-MM-DD HH24:MI:SS'') AS datelastmodified
			,lastmodifiedby
			,guuid
		FROM script_response_atao
		WHERE 
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		scriptresponse_id, 
				version, 
				script_id, 
				response_id, 
				conditionalanswervalue, 
				responsescore, 
				marginalpoints, 
				isfail, 
				isflag, 
				position_id, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated,  
				createdby, 
				CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,
				lastmodifiedby, 
				guuid, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM script_response_atao 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
58,58,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_scriptscore]
           ([scriptscore_id]
           ,[version]
           ,[points]
           ,[percentage]
           ,[band]
           ,[scorestatus]
           ,[jobbid_id]
           ,[script_id]
           ,[datecreated]
           ,[datelastmodified]
           ,[createdby]
           ,[lastmodifiedby]
           ,[scoreband]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	select 
		scriptscore_id
		,version
		,points
		,percentage
		,band
		,scorestatus
		,jobbid_id
		,script_id
		,datecreated
		,datelastmodified
		,createdby
		,lastmodifiedby
		,scoreband
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		select 
			scriptscore_id
			,version
			,points
			,percentage
			,band
			,scorestatus
			,jobbid_id
			,script_id
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(datelastmodified,''YYYY-MM-DD HH24:MI:SS'') AS datelastmodified
			,createdby
			,lastmodifiedby
			,scoreband
		FROM scriptscore
		WHERE 
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT  scriptscore_id,       version,       points,      percentage,       band,       scorestatus,       jobbid_id,       script_id,       CONVERT(VARCHAR(19), datecreated, 120) as datecreated,        CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,      createdby,       lastmodifiedby,       scoreband,       clientintegration_id,      <BATCHDATE> as ExtractDate,       <BATCHDATE> as BatchDate,       <SOURCESKEY> as SourceSkey     FROM scriptscore with(nolock)    WHERE (datelastmodified >= <FROMDATE_Q>)"
59,59,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_SS_Assessment]
           ([Assessment_Id]
           ,[Version]
           ,[Assessment_External_Id]
           ,[Assessment_Name]
           ,[Assessment_Description]
           ,[LibraryName]
           ,[DateCreated]
           ,[DateLastModified]
           ,[CreatedBy]
           ,[LastModifiedBy]
           ,[AssessmentType_Id]
           ,[FactorDisplayRule_Type]
           ,[Total_Possible_Points]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT ASSESSMENT_ID
		,VERSION
		,ASSESSMENT_EXTERNAL_ID
		,ASSESSMENT_NAME
		,ASSESSMENT_DESCRIPTION
		,LIBRARYNAME
		,datecreated
		,DateLastModified
		,CREATEDBY
		,LASTMODIFIEDBY
		,ASSESSMENTTYPE_ID
		,FACTORDISPLAYRULE_TYPE
		,TOTAL_POSSIBLE_POINTS
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT ASSESSMENT_ID
			,VERSION
			,ASSESSMENT_EXTERNAL_ID
			,ASSESSMENT_NAME
			,ASSESSMENT_DESCRIPTION
			,LIBRARYNAME
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(DateLastModified,''YYYY-MM-DD HH24:MI:SS'') AS DateLastModified
			,CREATEDBY
			,LASTMODIFIEDBY
			,ASSESSMENTTYPE_ID
			,FACTORDISPLAYRULE_TYPE
			,TOTAL_POSSIBLE_POINTS
		FROM SS_ASSESSMENT
		WHERE 
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		assessment_id, 
				version, 
				assessment_external_id, 
				assessment_name, 
				assessment_description, 
				libraryname, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated,  
				CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,
				createdby, 
				lastmodifiedby, 
				assessmenttype_id, 
				factordisplayrule_type, 
				total_possible_points, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM ss_assessment 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
60,60,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_SS_Assessment_Factor]
           ([Assessment_Id]
           ,[Factor_Id]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT ASSESSMENT_ID 
		,FACTOR_ID 
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT ASSESSMENT_ID 
			,FACTOR_ID 
		FROM SS_ASSESSMENT_FACTOR
		') as a","SELECT		assessment_id, 
				factor_id, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM ss_assessment_factor "
61,61,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_SS_AssessmentScoreInstScore]
           ([AssessmentScoreInstScore_Id]
           ,[Version]
           ,[DateCreated]
           ,[DateLastModified]
           ,[CreatedBy]
           ,[LastModifiedBy]
           ,[AssessmentScoringInstance_Id]
           ,[Factor_Name]
           ,[Responses]
           ,[RawScore]
           ,[Scoreband]
           ,[Cut_Score_1]
           ,[Cut_Score_2]
           ,[Cut_Score_1_Operator]
           ,[Cut_Score_2_Operator]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])

	SELECT ASSESSMENTSCOREINSTSCORE_ID
		,VERSION
		,datecreated
		,DateLastModified
		,CREATEDBY
		,LASTMODIFIEDBY
		,ASSESSMENTSCORINGINSTANCE_ID
		,FACTOR_NAME
		,RESPONSES
		,RAWSCORE
		,SCOREBAND
		,CUT_SCORE_1
		,CUT_SCORE_2
		,CUT_SCORE_1_OPERATOR
		,CUT_SCORE_2_OPERATOR
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT ASSESSMENTSCOREINSTSCORE_ID
			,VERSION
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(DateLastModified,''YYYY-MM-DD HH24:MI:SS'') AS DateLastModified
			,CREATEDBY
			,LASTMODIFIEDBY
			,ASSESSMENTSCORINGINSTANCE_ID
			,FACTOR_NAME
			,RESPONSES
			,RAWSCORE
			,SCOREBAND
			,CUT_SCORE_1
			,CUT_SCORE_2
			,CUT_SCORE_1_OPERATOR
			,CUT_SCORE_2_OPERATOR
		FROM SS_ASSESSMENTSCOREINSTSCORE 
		WHERE 
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		assessmentscoreinstscore_id, 
				version, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated,  
				CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,
				createdby, 
				lastmodifiedby, 
				assessmentscoringinstance_id, 
				factor_name, 
				responses, 
				CAST(rawscore AS numeric(38, 20)) as rawscore,
				scoreband, 
				CAST(cut_score_1 AS numeric(38, 20)) as cut_score_1, 
				CAST(cut_score_2 AS numeric(38, 20)) as cut_score_2, 
				cut_score_1_operator, 
				cut_score_2_operator, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM ss_assessmentscoreinstscore 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
62,62,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_SS_AssessmentScoringInstance]
           ([AssessmentScoringInstance_Id]
           ,[Version]
           ,[Assessment_External_Id]
           ,[BlendedScoreband]
           ,[BlendedRawScore]
           ,[Status_Cd]
           ,[Responses]
           ,[AssessmentStartDate]
           ,[AssessmentEndDate]
           ,[DateCreated]
           ,[DateLastModified]
           ,[Client_Id]
           ,[SiteNumber]
           ,[Geography]
           ,[Brand]
           ,[PositionTitle]
           ,[JobFamily]
           ,[Gender]
           ,[Ethnicity]
           ,[Race]
           ,[Locale]
           ,[AgeRange]
           ,[TrackingId]
           ,[ApplicantMunicipality]
           ,[ApplicantRegion]
           ,[ApplicantCountry]
           ,[CreatedBy]
           ,[LastModifiedBy]
           ,[Cut_Score_1]
           ,[Cut_Score_2]
           ,[Cut_Score_1_Operator]
           ,[Cut_Score_2_Operator]
           ,[IsSilentScore]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT ASSESSMENTSCORINGINSTANCE_ID
		,VERSION
		,ASSESSMENT_EXTERNAL_ID
		,BLENDEDSCOREBAND
		,BLENDEDRAWSCORE
  		,STATUS_CD
		,RESPONSES
		,AssessmentStartDate
		,AssessmentEndDate
		,DateCreated
		,DateLastModified
		,CLIENTID
		,SITENUMBER
		,GEOGRAPHY
		,BRAND
		,POSITIONTITLE
		,JOBFAMILY
		,GENDER
		,ETHNICITY
		,RACE
		,LOCALE
		,AGERANGE
		,TRACKINGID
		,APPLICANTMUNICIPALITY
		,APPLICANTREGION
		,APPLICANTCOUNTRY
		,CREATEDBY
		,LASTMODIFIEDBY
		,CUT_SCORE_1
		,CUT_SCORE_2
		,CUT_SCORE_1_OPERATOR
		,CUT_SCORE_2_OPERATOR
		,ISSILENTSCORE
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT ASSESSMENTSCORINGINSTANCE_ID
			,VERSION
			,ASSESSMENT_EXTERNAL_ID
			,BLENDEDSCOREBAND
			,BLENDEDRAWSCORE
  			,STATUS_CD
			,RESPONSES
			,TO_CHAR(StartDate,''YYYY-MM-DD HH24:MI:SS'') AS AssessmentStartDate
			,TO_CHAR(EndDate,''YYYY-MM-DD HH24:MI:SS'') AS AssessmentEndDate
			,TO_CHAR(DateCreated,''YYYY-MM-DD HH24:MI:SS'') AS DateCreated
			,TO_CHAR(DateLastModified,''YYYY-MM-DD HH24:MI:SS'') AS DateLastModified
			,CLIENTID
			,SITENUMBER
			,GEOGRAPHY
			,BRAND
			,POSITIONTITLE
			,JOBFAMILY
			,GENDER
			,ETHNICITY
			,RACE
			,LOCALE
			,AGERANGE
			,TRACKINGID
			,APPLICANTMUNICIPALITY
			,APPLICANTREGION
			,APPLICANTCOUNTRY
			,CREATEDBY
			,LASTMODIFIEDBY
			,CUT_SCORE_1
			,CUT_SCORE_2
			,CUT_SCORE_1_OPERATOR
			,CUT_SCORE_2_OPERATOR
			,ISSILENTSCORE
		FROM SS_ASSESSMENTSCORINGINSTANCE
		WHERE 
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT	assessmentscoringinstance_id, 
			version, 
			assessment_external_id, 
			blendedscoreband, 
			CAST(blendedrawscore AS numeric(38, 20)) as blendedrawscore,
			status_cd, 
			responses, 				
		    CONVERT(VARCHAR(19), STARTDATE, 120) as assessmentstartdate,  
            CONVERT(VARCHAR(19), ENDDATE, 120) as assessmentenddate, 
			CONVERT(VARCHAR(19), datecreated, 120) as datecreated,  
			CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,
			clientid, 
			sitenumber, 
			geography, 
			brand, 
			positiontitle, 
			jobfamily, 
			gender, 
			ethnicity, 
			race, 
			locale, 
			agerange, 
			trackingid, 
			applicantmunicipality, 
			applicantregion, 
			applicantcountry, 
			createdby, 
			lastmodifiedby, 
			CAST(cut_score_1 AS numeric(38, 20)) as cut_score_1, 
			CAST(cut_score_2 AS numeric(38, 20)) as cut_score_2, 
			cut_score_1_operator, 
			cut_score_2_operator, 
			issilentscore,
			<BATCHDATE> as ExtractDate, 
			<BATCHDATE> as BatchDate, 
			<SOURCESKEY> as SourceSkey 
	 FROM ss_assessmentscoringinstance 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
63,63,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_SS_AssessmentType]
           ([AssessmentType_Id]
           ,[Version]
           ,[Type_Description]
           ,[DateCreated]
           ,[DateLastModified]
           ,[CreatedBy]
           ,[LastModifiedBy]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT ASSESSMENTTYPE_ID
		,VERSION
		,TYPE_DESCRIPTION
		,datecreated
		,DateLastModified
		,CREATEDBY
		,LASTMODIFIEDBY
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT ASSESSMENTTYPE_ID
			,VERSION
			,TYPE_DESCRIPTION
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(DateLastModified,''YYYY-MM-DD HH24:MI:SS'') AS DateLastModified
			,CREATEDBY
			,LASTMODIFIEDBY
		FROM SS_ASSESSMENTTYPE
		') as a","SELECT		assessmenttype_id, 
				version, 
				type_description, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated,  
			    CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,
				createdby, 
				lastmodifiedby, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM ss_assessmenttype"
64,64,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_SS_Factor]
           ([Factor_Id]
           ,[Version]
           ,[Factor_Name]
           ,[Factor_Description]
           ,[BlendedName]
           ,[NormName]
           ,[DateCreated]
           ,[DateLastModified]
           ,[CreatedBy]
           ,[LastModifiedBy]
           ,[FactorType_Id]
           ,[Std_Deviation]
           ,[Mean]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT FACTOR_ID
		,VERSION
		,FACTOR_NAME
		,FACTOR_DESCRIPTION
		,BLENDEDNAME
		,NORMNAME
		,DateCreated
		,DateLastModified
		,CREATEDBY
		,LASTMODIFIEDBY
		,FACTORTYPE_ID
		,STD_DEVIATION
		,MEAN
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT FACTOR_ID
			,VERSION
			,FACTOR_NAME
			,FACTOR_DESCRIPTION
			,BLENDEDNAME
			,NORMNAME
			,TO_CHAR(DateCreated,''YYYY-MM-DD HH24:MI:SS'') AS DateCreated
			,TO_CHAR(DateLastModified,''YYYY-MM-DD HH24:MI:SS'') AS DateLastModified
			,CREATEDBY
			,LASTMODIFIEDBY
			,FACTORTYPE_ID
			,STD_DEVIATION
			,MEAN
		FROM SS_FACTOR 
		WHERE 
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		factor_id, 
				version, 
				factor_name, 
				factor_description, 
				blendedname, 
				normname, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated,  
			    CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,
				createdby, 
				lastmodifiedby, 
				factortype_id, 
				CAST(std_deviation AS numeric(38, 20)) as std_deviation,
				CAST(mean AS numeric(38, 20)) as mean,
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM ss_factor 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
65,65,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_SS_FactorType]
           ([FactorType_Id]
           ,[Version]
           ,[FactorTypeDescription]
           ,[DateCreated]
           ,[DateLastModified]
           ,[CreatedBy]
           ,[LastModifiedBy]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT FACTORTYPE_ID
		,VERSION
		,FACTORTYPEDESCRIPTION
		,DateCreated
		,DateLastModified
		,CREATEDBY
		,LASTMODIFIEDBY
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT FACTORTYPE_ID
			,VERSION
			,FACTORTYPEDESCRIPTION
			,TO_CHAR(DateCreated,''YYYY-MM-DD HH24:MI:SS'') AS DateCreated
			,TO_CHAR(DateLastModified,''YYYY-MM-DD HH24:MI:SS'') AS DateLastModified
			,CREATEDBY
			,LASTMODIFIEDBY
		FROM SS_FACTORTYPE
		WHERE 
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		factortype_id, 
				version, 
				factortypedescription, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated,  
			    CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,
				createdby, 
				lastmodifiedby, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM ss_factortype 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
